"State Code","County Code","Site Number","Latitude","Longitude","Datum","Elevation","Land Use","Location Setting","Site Established Date","Site Closed Date","Met Site State Code","Met Site County Code","Met Site Site Number","Met Site Type","Met Site Distance","Met Site Direction","GMT Offset","Owning Agency","Local Site Name","Address","Zip Code","State Name","County Name","City Name","CBSA Name","Tribe Name","Extraction Date"
"39","143","1003",41.385572,-83.334873,"WGS84",212,"RESIDENTIAL","SUBURBAN","1972-01-01","1973-01-01","","","","","","",-5,"Ohio EPA Central Office","","770 WEST MADISON","43431","Ohio","Sandusky","Gibsonburg","Fremont, OH","","2024-11-20"
"39","143","1004",41.477551,-83.349094,"WGS84",194,"UNKNOWN","UNKNOWN","1976-01-01","1990-09-27","","","","","","",-5,"Ohio EPA Central Office","","HUNT CLUB","","Ohio","Sandusky","Not in a city","Fremont, OH","","2024-11-20"
"39","143","1005",41.447432,-83.344583,"WGS84",194,"RESIDENTIAL","SUBURBAN","1976-01-01","2001-04-25","","","","","","",-5,"Martin Marietta","","WOODVILLE SEWAGE","43469","Ohio","Sandusky","Not in a City","Fremont, OH","","2024-11-20"
"39","143","1006",41.441441,-83.367427,"WGS84",200,"INDUSTRIAL","SUBURBAN","1976-01-01","1989-12-31","","","","","","",-5,"Ohio EPA, Northwest District Office","","LUEKE FARM","","Ohio","Sandusky","Not in a city","Fremont, OH","","2024-11-20"
"39","143","1008",41.395103,-83.33922,"WGS84",203,"AGRICULTURAL","RURAL","1978-01-01","1983-01-01","","","","","","",-5,"Ohio EPA Central Office","","COUNTY RD. 42, MADISON","43431","Ohio","Sandusky","Not in a City","Fremont, OH","","2024-11-20"
"39","143","1009",41.398385,-83.329925,"WGS84",202,"AGRICULTURAL","RURAL","1978-01-01","1983-10-02","","","","","","",-5,"Ohio EPA Central Office","","COUNTY RD. 85, PFIZER","","Ohio","Sandusky","Not in a city","Fremont, OH","","2024-11-20"
"39","143","2001",41.455052,-83.369371,"WGS84",200,"INDUSTRIAL","URBAN AND CENTER CITY","1972-01-01","1988-10-02","","","","","","",-5,"Ohio EPA, Northwest District Office","","708 WEST MAIN ST.,WOODMORE ELEM.","","Ohio","Sandusky","Not in a city","Fremont, OH","","2024-11-20"
"39","143","2002",41.323108,-83.273534,"WGS84",218,"AGRICULTURAL","RURAL","1974-01-01","1990-07-29","","","","","","",-5,"Lafarge Lime Ohio Inc","","ST RT 635","","Ohio","Sandusky","Not in a city","Fremont, OH","","2024-11-20"
"39","143","2003",41.311952,-83.278361,"WGS84",216,"RESIDENTIAL","SUBURBAN","1974-01-01","1994-12-10","","","","","","",-5,"Lafarge Lime Ohio Inc","","4026 CR 41 (HUFF","43435","Ohio","Sandusky","Not in a City","Fremont, OH","","2024-11-20"
"39","145","0001",38.752412,-82.936797,"WGS84",180,"INDUSTRIAL","URBAN AND CENTER CITY","1970-01-01","2005-12-31","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","3940 GALLIA","45662","Ohio","Scioto","New Boston","Portsmouth, OH","","2024-11-20"
"39","145","0002",38.731158,-82.997367,"WGS84",169,"COMMERCIAL","URBAN AND CENTER CITY","1971-01-01","2001-08-31","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","728 SECOND ST.,","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0003",38.730355,-82.974618,"WGS84",180,"INDUSTRIAL","URBAN AND CENTER CITY","1973-01-01","1988-10-01","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","SEWAGE PLANT 2040 CHARLES","","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0004",38.75949,-82.977088,"WGS84",189,"RESIDENTIAL","URBAN AND CENTER CITY","1973-01-01","1975-01-01","","","","","","",-5,"Ohio EPA Central Office","","3119 MICHIGAN","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0005",38.760355,-82.892393,"WGS84",169,"COMMERCIAL","SUBURBAN","1973-01-01","1988-10-02","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","GILL FUNERAL HOME 422 HARDING","","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0006",38.734491,-82.998756,"WGS84",166,"COMMERCIAL","URBAN AND CENTER CITY","1973-01-01","1979-07-02","","","","","","",-5,"Ohio EPA Central Office","","AUTO PARKING LOT 704 SIXTH STREET","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0007",38.7311,-82.9975,"WGS84",164,"COMMERCIAL","URBAN AND CENTER CITY","1974-01-01","1988-04-01","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","740 SECOND ST","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0008",38.75449,-82.917642,"WGS84",174,"INDUSTRIAL","SUBURBAN","1974-01-01","1978-07-01","","","","","","",-5,"Ohio EPA Central Office","","4862 GALLIA STREET","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0009",38.752824,-82.970699,"WGS84",204,"RESIDENTIAL","SUBURBAN","1975-01-01","1987-10-01","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","PORTS RECEIVING HOSPITAL 25TH","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0011",38.738936,-82.9857,"WGS84",189,"INDUSTRIAL","URBAN AND CENTER CITY","1970-01-01","1971-07-02","","","","","","",-5,"Ohio EPA Central Office","","11TH & WASHINGTON","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0012",38.731991,-82.97181,"WGS84",183,"INDUSTRIAL","URBAN AND CENTER CITY","1970-01-01","1971-07-02","","","","","","",-5,"Ohio EPA Central Office","","E CHARLES","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0013",38.754599,-82.91701,"NAD83",174,"BLIGHTED AREAS","SUBURBAN","1985-01-01","","21","019","0017","OTHER AIRS SITE",40680,"SSE",-5,"Portsmouth City Health Dept Division Air Pollution Control","Portsmouth WTP","4862 GALLIA","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0014",38.929794,-83.267964,"WGS84",198,"AGRICULTURAL","RURAL","1994-10-28","1995-10-31","","","","","","",-5,"General Electric","EAST OF GE PROPERTY","BOX 275, ST. RT. 73","","Ohio","Scioto","Not in a city","Portsmouth, OH","","2024-11-20"
"39","145","0015",38.59246,-82.80677,"NAD83",169.2,"COMMERCIAL","RURAL","2020-09-04","","","","","","","",-5,"Ohio EPA Central Office","East Haverhill","1526 Haverhill-Ohio Furnace Rd.","45638","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0019",38.735056,-82.998726,"NAD83",169,"COMMERCIAL","URBAN AND CENTER CITY","2001-08-29","","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","PCAB","605 WASHINGTON","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","0020",38.609338,-82.822512,"NAD83",198,"FOREST","RURAL","2004-11-20","","","","","","","",-5,"URSCorp, TX","Back Road","2840 BACK RD.","45629","Ohio","Scioto","Franklin Furnace","Portsmouth, OH","","2024-11-20"
"39","145","0021",38.600611,-82.829782,"NAD83",166,"INDUSTRIAL","RURAL","2004-11-20","","","","","","","",-5,"URSCorp, TX","Gallia Pike North","2446 GALLIA PIKE","45629","Ohio","Scioto","Franklin Furnace","Portsmouth, OH","","2024-11-20"
"39","145","0022",38.588034,-82.834973,"NAD83",167,"INDUSTRIAL","RURAL","2004-11-20","","","","","","","",-5,"URSCorp, TX","Gallia Pike South","1740 GALLIA PIKE","45629","Ohio","Scioto","Franklin Furnace","Portsmouth, OH","","2024-11-20"
"39","145","1001",38.737683,-82.992534,"WGS84",163,"COMMERCIAL","URBAN AND CENTER CITY","1966-01-01","1968-01-01","","","","","","",-5,"Ohio EPA Central Office","","1001 NINTH STREET","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","1002",38.816465,-82.726278,"WGS84",218,"RESIDENTIAL","RURAL","1970-01-01","1981-10-02","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","FIRE STATION (SOUTH","","Ohio","Scioto","Not in a city","Portsmouth, OH","","2024-11-20"
"39","145","1003",38.745039,-83.202607,"WGS84",222,"","","1970-01-01","1980-10-02","","","","","","",-5,"Ohio EPA Central Office","","STATE PARK","45616","Ohio","Scioto","Not in a City","Portsmouth, OH","","2024-11-20"
"39","145","1004",38.591993,-82.807361,"WGS84",171,"COMMERCIAL","RURAL","1970-01-01","1974-10-02","","","","","","",-5,"Ohio EPA Central Office","","DANNIES MOBIL HOME SALES (HAVERHILL)","45638","Ohio","Scioto","Not in a City","Portsmouth, OH","","2024-11-20"
"39","145","1005",38.765879,-82.937087,"WGS84",168,"RESIDENTIAL","SUBURBAN","1977-01-01","1978-04-02","","","","","","",-5,"Ohio EPA Central Office","","2104 HARRISONVILLE AVENUE PORTSMOUNT OHI","45662","Ohio","Scioto","Portsmouth","Portsmouth, OH","","2024-11-20"
"39","145","1006",38.813934,-82.727358,"WGS84",218,"COMMERCIAL","RURAL","1988-10-01","2005-12-31","","","","","","",-5,"Portsmouth City Health Dept Division Air Pollution Control","","SR. 140 HANES CHEVROLET","45682","Ohio","Scioto","South Webster","Portsmouth, OH","","2024-11-20"
"39","145","2001",38.860331,-82.99068,"WGS84",169,"COMMERCIAL","RURAL","1970-01-01","1977-07-01","","","","","","",-5,"Ohio EPA Central Office","","ST. HGWAY GARAGE, RT23, S. OF LUCASVILLE","45648","Ohio","Scioto","Not in a City","Portsmouth, OH","","2024-11-20"
"39","147","0001",41.156443,-83.414648,"WGS84",238,"COMMERCIAL","URBAN AND CENTER CITY","1976-01-01","1988-12-31","","","","","","",-5,"Ohio EPA, Northwest District Office","","FOSTORIA POLICE STATION, 213 S.","","Ohio","Seneca","Fostoria","Tiffin, OH","","2024-11-20"
"39","147","0002",41.163387,-83.40437,"WGS84",232,"RESIDENTIAL","SUBURBAN","1980-01-01","1981-07-02","","","","","","",-5,"Ohio EPA Central Office","","619 SANDUSKY","","Ohio","Seneca","Fostoria","Tiffin, OH","","2024-11-20"
"39","147","0003",41.233665,-82.861577,"WGS84",243,"RESIDENTIAL","SUBURBAN","1984-01-01","2004-12-31","","","","","","",-5,"France Stone Company","","FLAT ROCK, WATER","","Ohio","Seneca","Not in a city","Tiffin, OH","","2024-11-20"
